SP1 2QR,10,415241,129925,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QS,10,415113,129802,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QT,10,415132,129783,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QU,10,414949,129822,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QX,10,414988,129902,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QY,10,415241,129925,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2QZ,10,415062,129941,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2RA,10,415136,129960,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RB,10,415126,130024,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2RD,10,415126,130024,E92000001,E19000002,E18000010,,E06000054,E05008389
SP1 2RE,10,415165,129835,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RF,10,415239,129862,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RG,10,415270,129827,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RH,10,415441,129752,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RJ,10,415447,129795,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RL,10,415469,129633,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RN,10,415560,129735,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RQ,10,415395,129813,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RR,10,415459,129948,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RS,10,415509,129832,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RT,10,415652,129830,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RU,10,415421,129930,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RX,10,415187,129885,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RY,10,415113,129851,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2RZ,10,415664,129757,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2SA,10,415390,130150,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2SB,10,414574,129685,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2SD,10,414569,129722,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2SE,10,414566,129564,E92000001,E19000002,E18000010,,E06000054,E05008392
SP1 2SF,10,414541,129415,E92000001,E19000002,E18000010,,E06000054,E05008392
